PassengerId,Survived
1,0.3310824220079699
2,0.4664559163272288
3,0.33250944683201455
4,0.4280144045004859
5,0.3327737106883191
6,0.33363690214855235
7,0.42539819232307063
8,0.36031000451525524
9,0.33929214867347013
10,0.3793281229036124
11,0.3510607695445953
12,0.37188476142139537
13,0.3327737106883191
14,0.3818739351897081
15,0.3323597677838036
16,0.3495808919492897
17,0.37732859686126946
18,0.34323855939798004
19,0.3538091136501628
20,0.33102956923670895
21,0.3707220004536553
22,0.34323855939798004
23,0.33272973718263005
24,0.3908060535328025
25,0.36031000451525524
26,0.3821117726603822
27,0.33102956923670895
28,0.8717662720071185
29,0.33241262055506454
30,0.3324477147951818
31,0.37435996240508645
32,0.6255163314369491
33,0.33213947743318817
34,0.33795328227188864
35,0.4894732982113568
36,0.42568888256500564
37,0.3310384485022808
38,0.3327737106883191
39,0.3538091136501628
40,0.3395213182896575
41,0.3357863186501912
42,0.3601514462014725
43,0.3324477147951818
44,0.4036581562147764
45,0.33241262055506454
46,0.3327737106883191
47,0.34852383652407143
48,0.33213947743318817
49,0.361587350291089
50,0.3533862914800755
51,0.39965889271900557
52,0.33224518297571
53,0.4779691526076213
54,0.3707220004536553
55,0.4467860175636821
56,0.3908060535328025
57,0.33795328227188864
58,0.3310384485022808
59,0.3744216944419192
60,0.4149069172277792
61,0.3310384485022808
62,0.4848839863772292
63,0.49223052158249614
64,0.3747388110694847
65,0.37435996240508645
66,0.3479864295458905
67,0.33795328227188864
68,0.3330026688934214
69,0.33250944683201455
70,0.3340686035842115
71,0.33795328227188864
72,0.4149069172277792
73,0.47114226584939156
74,0.3463128993966849
75,0.4351935021263983
76,0.3319280663481445
77,0.3324477147951818
78,0.3327737106883191
79,0.3770643330049649
80,0.3421286512015009
81,0.33478211599623386
82,0.33583917142145214
83,0.3322187565900795
84,0.41532973939786655
85,0.33795328227188864
86,0.34926377532172426
87,0.3884276788260614
88,0.3327737106883191
89,0.8717662720071185
90,0.3327737106883191
91,0.3327737106883191
92,0.3323597677838036
93,0.445085849617761
94,0.35925294909003697
95,0.3310824220079699
96,0.3327737106883191
97,0.38901793857550326
98,0.4497015878375191
99,0.3643796679023456
100,0.3707220004536553
101,0.3324477147951818
102,0.3324477147951818
103,0.47914946069541997
104,0.3340510564641529
105,0.33250944683201455
106,0.3324477147951818
107,0.3319280663481445
108,0.33219233020444905
109,0.3324477147951818
110,0.3668108953803476
111,0.42568888256500564
112,0.3463128993966849
113,0.3327737106883191
114,0.336526257447844
115,0.3463215672511717
116,0.33250944683201455
117,0.33213947743318817
118,0.3601514462014725
119,0.839041527331041
120,0.3818739351897081
121,0.47114226584939156
122,0.3327737106883191
123,0.3793281229036124
124,0.34323855939798004
125,0.47914946069541997
126,0.3395213182896575
127,0.33213947743318817
128,0.33085346380286756
129,0.36302304296962046
130,0.3305010415240998
131,0.3324477147951818
132,0.33065959983788257
133,0.34640972567363487
134,0.3707220004536553
135,0.34323855939798004
136,0.34756360737580316
137,0.37132092805758393
138,0.4280144045004859
139,0.33524024381752343
140,0.4831926976968799
141,0.3479864295458905
142,0.33213947743318817
143,0.34926377532172426
144,0.3300253665827516
145,0.3400673931223252
146,0.3934486920958482
147,0.3322363037101381
148,0.3884276788260614
149,0.3707220004536553
150,0.34323855939798004
151,0.3422343567440227
152,0.4565549009813793
153,0.3327737106883191
154,0.34640972567363487
155,0.33121455393612215
156,0.44551755105342017
157,0.33210417178198587
158,0.3327737106883191
159,0.3340686035842115
160,0.4627915279901672
161,0.3497923030343334
162,0.34905236423668057
163,0.33219233020444905
164,0.3340686035842115
165,0.39965889271900557
166,0.3591472435475151
167,0.4320312151163153
168,0.3747388110694847
169,0.3705634421398725
170,0.4351935021263983
171,0.3865778318319294
172,0.37732859686126946
173,0.33929214867347013
174,0.33250944683201455
175,0.3806494421851352
176,0.3323597677838036
177,0.3695945451371174
178,0.37645652613546443
179,0.34323855939798004
180,0.31575511834230485
181,0.4627915279901672
182,0.34757248664137497
183,0.3821117726603822
184,0.39820544150933046
185,0.36231840982316993
186,0.42146066086413253
187,0.34852383652407143
188,0.37188476142139537
189,0.34852383652407143
190,0.3324477147951818
191,0.34323855939798004
192,0.34323855939798004
193,0.3323597677838036
194,0.3707220004536553
195,0.37435996240508645
196,0.6255163314369491
197,0.33213947743318817
198,0.33352252875154376
199,0.33213947743318817
200,0.34323855939798004
201,0.33583917142145214
202,0.4627915279901672
203,0.3294879596045706
204,0.33102956923670895
205,0.3327737106883191
206,0.3378740031149973
207,0.34926377532172426
208,0.3554739759448816
209,0.33213947743318817
210,0.381292554705838
211,0.33065959983788257
212,0.3601514462014725
213,0.3310824220079699
214,0.34323855939798004
215,0.33213947743318817
216,0.5552310249255055
217,0.33250944683201455
218,0.3728361113040918
219,0.47704422911055533
220,0.33795328227188864
221,0.3327737106883191
222,0.34323855939798004
223,0.3327737106883191
224,0.3324477147951818
225,0.5060250948815948
226,0.33552205479388664
227,0.33795328227188864
228,0.3310824220079699
229,0.34323855939798004
230,0.3695945451371174
231,0.49223052158249614
232,0.33219233020444905
233,0.3442956148231983
234,0.3821117726603822
235,0.33795328227188864
236,0.33171665526310085
237,0.3707220004536553
238,0.3712505281662644
239,0.33795328227188864
240,0.34170582903141355
241,0.3463128993966849
242,0.34852383652407143
243,0.33795328227188864
244,0.3308181581516653
245,0.33102956923670895
246,0.5060250948815948
247,0.33219233020444905
248,0.34640972567363487
249,0.4268605227983176
250,0.3707220004536553
251,0.3310824220079699
252,0.3378740031149973
253,0.37188476142139537
254,0.3497923030343334
255,0.3584865839067537
256,0.3479864295458905
257,0.4831926976968799
258,0.4986257069050668
259,1.3988758390577842
260,0.3707220004536553
261,0.33213947743318817
262,0.3821117726603822
263,0.4841440475795764
264,0.31575511834230485
265,0.33213947743318817
266,0.33795328227188864
267,0.39965889271900557
268,0.33219233020444905
269,0.6401918547274246
270,0.602498949552821
271,0.381292554705838
272,0.31575511834230485
273,0.35698027992581766
274,0.3785442106002705
275,0.33213947743318817
276,0.48056760625389283
277,0.33213947743318817
278,0.31575511834230485
279,0.37732859686126946
280,0.3585658630636451
281,0.33213947743318817
282,0.3323597677838036
283,0.33583917142145214
284,0.3327737106883191
285,0.3707220004536553
286,0.3340686035842115
287,0.33583917142145214
288,0.3324477147951818
289,0.34323855939798004
290,0.33213947743318817
291,0.4824527588992271
292,0.5083066433113859
293,0.34297429554167547
294,0.33446499936866836
295,0.3324477147951818
296,0.37435996240508645
297,0.3310384485022808
298,0.6361486177259645
299,0.3802354992806197
300,0.839041527331041
301,0.33213947743318817
302,0.36490819561495474
303,0.31575511834230485
304,0.3418643873451963
305,0.3327737106883191
306,0.6361486177259645
307,0.5501747060045163
308,0.5459817899548456
309,0.36649377875278216
310,0.43610975776897754
311,0.4915609826761629
312,0.8704449527255956
313,0.3707220004536553
314,0.3324477147951818
315,0.3712505281662644
316,0.3323597677838036
317,0.3707220004536553
318,0.3453526702484166
319,0.6643015976879731
320,0.6001030277260213
321,0.3310824220079699
322,0.3324477147951818
323,0.3418643873451963
324,0.3770643330049649
325,0.4627915279901672
326,0.602498949552821
327,0.32894188477190284
328,0.34323855939798004
329,0.3591472435475151
330,0.4383295741619359
331,0.36490819561495474
332,0.3760072775797466
333,0.6401918547274246
334,0.3538091136501628
335,0.5983060335031503
336,0.3324477147951818
337,0.4565549009813793
338,0.6001030277260213
339,0.3327737106883191
340,0.3908060535328025
341,0.3707220004536553
342,0.8717662720071185
343,0.34323855939798004
344,0.34323855939798004
345,0.34323855939798004
346,0.34323855939798004
347,0.34323855939798004
348,0.3497923030343334
349,0.3493694808642461
350,0.3340686035842115
351,0.33525779093758207
352,0.38974899810758423
353,0.3310384485022808
354,0.3533862914800755
355,0.33102956923670895
356,0.33583917142145214
357,0.4320312151163153
358,0.34323855939798004
359,0.33241262055506454
360,0.33241262055506454
361,0.3747388110694847
362,0.37435996240508645
363,0.3463128993966849
364,0.33065959983788257
365,0.34852383652407143
366,0.3310824220079699
367,0.47484195983765554
368,0.3310384485022808
369,0.33213947743318817
370,0.46226300027755807
371,0.43296501787895314
372,0.3294879596045706
373,0.3327737106883191
374,0.602498949552821
375,0.36031000451525524
376,0.4894732982113568
377,0.3310824220079699
378,0.762889563209636
379,0.3242379881296815
380,0.33219233020444905
381,0.7967681895878818
382,0.34903481711662193
383,0.33250944683201455
384,0.42568888256500564
385,0.3324477147951818
386,0.47114226584939156
387,0.4149069172277792
388,0.34323855939798004
389,0.3320955039274991
390,0.3411244485475435
391,0.5694484203946912
392,0.3322363037101381
393,0.33250944683201455
394,0.5552310249255055
395,0.3510607695445953
396,0.3322363037101381
397,0.3323597677838036
398,0.3707220004536553
399,0.33795328227188864
400,0.34249862060032726
401,0.33250944683201455
402,0.3327737106883191
403,0.336526257447844
404,0.34926377532172426
405,0.3340686035842115
406,0.3601514462014725
407,0.33213947743318817
408,0.35539469678799024
409,0.33219233020444905
410,0.3695945451371174
411,0.3324477147951818
412,0.3302543247878539
413,0.5060250948815948
414,0.31575511834230485
415,0.33250944683201455
416,0.3327737106883191
417,0.38446372098149284
418,0.34323855939798004
419,0.34323855939798004
420,0.3668108953803476
421,0.3324477147951818
422,0.33210417178198587
423,0.33240374128949274
424,0.34619831458859124
425,0.3584865839067537
426,0.3310824220079699
427,0.3707220004536553
428,0.3707220004536553
429,0.33213947743318817
430,0.3327737106883191
431,0.37188476142139537
432,0.3497923030343334
433,0.3707220004536553
434,0.3308181581516653
435,0.4339339148817082
436,0.5694484203946912
437,0.3884276788260614
438,0.35539469678799024
439,0.8717662720071185
440,0.33795328227188864
441,0.3712505281662644
442,0.33583917142145214
443,0.33219233020444905
444,0.34323855939798004
445,0.3329058426164714
446,0.4888126385705954
447,0.35698027992581766
448,0.37188476142139537
449,0.35646929933326715
450,0.3802354992806197
451,0.3744216944419192
452,0.35796693545971636
453,0.3744216944419192
454,0.5041312743817736
455,0.3327737106883191
456,0.3324477147951818
457,0.37188476142139537
458,0.42539819232307063
459,0.33795328227188864
460,0.33213947743318817
461,0.37188476142139537
462,0.3327737106883191
463,0.3971483860841122
464,0.34323855939798004
465,0.3327737106883191
466,0.33065959983788257
467,0.31575511834230485
468,0.37188476142139537
469,0.33208662466192723
470,0.35646929933326715
471,0.3310824220079699
472,0.3340686035842115
473,0.3744216944419192
474,0.3449123009582707
475,0.3365526838334745
476,0.42568888256500564
477,0.3601514462014725
478,0.3306507205723107
479,0.3316549232262681
480,0.341732255417044
481,0.4149069172277792
482,0.31575511834230485
483,0.3327737106883191
484,0.33602415612086534
485,0.5083066433113859
486,0.3695945451371174
487,0.5060250948815948
488,0.3785442106002705
489,0.3327737106883191
490,0.3493694808642461
491,0.35796693545971636
492,0.3310824220079699
493,0.3802354992806197
494,0.4204124847044861
495,0.3327737106883191
496,0.3463215672511717
497,0.48121959804016745
498,0.34767819218389684
499,0.6361486177259645
500,0.3322363037101381
501,0.3340686035842115
502,0.33213947743318817
503,0.3318840928424554
504,0.33602415612086534
505,0.4986257069050668
506,0.5459817899548456
507,0.3707220004536553
508,0.37188476142139537
509,0.3633754652483882
510,0.4351935021263983
511,0.33213947743318817
512,0.3327737106883191
513,0.3713298073231558
514,0.44133330285823613
515,0.33160207045500717
516,0.38767886076283675
517,0.33795328227188864
518,0.3668108953803476
519,0.3707220004536553
520,0.3324477147951818
521,0.5134244828581227
522,0.3324477147951818
523,0.33102956923670895
524,0.4383295741619359
525,0.3310384485022808
526,0.33213947743318817
527,0.33795328227188864
528,0.7846209314634434
529,0.33250944683201455
530,0.3400673931223252
531,0.3707220004536553
532,0.3310384485022808
533,0.3310384485022808
534,0.36302304296962046
535,0.3340686035842115
536,0.3712505281662644
537,0.37188476142139537
538,0.5407493656000151
539,0.34640972567363487
540,0.42040360543891425
541,0.46585698872330017
542,0.3818739351897081
543,0.3818739351897081
544,0.3707220004536553
545,0.5407493656000151
546,0.3707220004536553
547,0.3707220004536553
548,0.3450619800064816
549,0.3591472435475151
550,0.3934486920958482
551,0.5501747060045163
552,0.3707220004536553
553,0.3323069150125427
554,0.33102956923670895
555,0.33219233020444905
556,0.37188476142139537
557,0.39947390801959237
558,0.7967681895878818
559,0.4841440475795764
560,0.3525406471399009
561,0.33213947743318817
562,0.3324477147951818
563,0.3442956148231983
564,0.3327737106883191
565,0.3327737106883191
566,0.3668108953803476
567,0.3324477147951818
568,0.36031000451525524
569,0.3310384485022808
570,0.3323597677838036
571,0.33795328227188864
572,0.4245878536340983
573,0.3715412184081994
574,0.33213947743318817
575,0.3327737106883191
576,0.34640972567363487
577,0.34323855939798004
578,0.4339339148817082
579,0.3463215672511717
580,0.33250944683201455
581,0.37917844385540145
582,0.5501747060045163
583,0.3707220004536553
584,0.4005838162160716
585,0.33417430912673335
586,0.4841440475795764
587,0.34746678109885315
588,0.4831926976968799
589,0.3327737106883191
590,0.3327737106883191
591,0.3308181581516653
592,0.48121959804016745
593,0.3310824220079699
594,0.33213947743318817
595,0.3707220004536553
596,0.3668108953803476
597,0.3855207764067111
598,0.31575511834230485
599,0.33102956923670895
600,0.43610975776897754
601,0.3728361113040918
602,0.3324477147951818
603,0.4053934184008147
604,0.3327737106883191
605,0.37188476142139537
606,0.34862954206659325
607,0.3324477147951818
608,0.3802354992806197
609,0.4036581562147764
610,0.6401918547274246
611,0.3818739351897081
612,0.33065959983788257
613,0.34852383652407143
614,0.33213947743318817
615,0.3327737106883191
616,0.45317232362068083
617,0.34619831458859124
618,0.3497923030343334
619,0.39820544150933046
620,0.33795328227188864
621,0.3463128993966849
622,0.4268605227983176
623,0.34903481711662193
624,0.3323597677838036
625,0.3497923030343334
626,0.38408487231709465
627,0.3418643873451963
628,0.48056760625389283
629,0.3324477147951818
630,0.33210417178198587
631,0.37917844385540145
632,0.33066847910345437
633,0.3802354992806197
634,0.31575511834230485
635,0.3747388110694847
636,0.34323855939798004
637,0.33250944683201455
638,0.3712505281662644
639,0.39965889271900557
640,0.3497923030343334
641,0.3323597677838036
642,0.46226300027755807
643,0.3747388110694847
644,0.4351935021263983
645,0.35646929933326715
646,0.4779691526076213
647,0.3324477147951818
648,0.3908060535328025
649,0.33171665526310085
650,0.33171665526310085
651,0.3324477147951818
652,0.3643796679023456
653,0.33358404937729147
654,0.3323069150125427
655,0.3300253665827516
656,0.47114226584939156
657,0.3324477147951818
658,0.34852383652407143
659,0.34323855939798004
660,0.5552310249255055
661,0.5983060335031503
662,0.33102956923670895
663,0.3698499297278502
664,0.33160207045500717
665,0.33250944683201455
666,0.47114226584939156
667,0.34323855939798004
668,0.33219233020444905
669,0.3327737106883191
670,0.42568888256500564
671,0.39820544150933046
672,0.42568888256500564
673,0.33795328227188864
674,0.34323855939798004
675,0.31575511834230485
676,0.33219233020444905
677,0.3327737106883191
678,0.3365615630990463
679,0.4149069172277792
680,1.3988758390577842
681,0.3329586953877323
682,0.4779691526076213
683,0.33525779093758207
684,0.4149069172277792
685,0.39820544150933046
686,0.4036581562147764
687,0.39965889271900557
688,0.33725731697992495
689,0.3322363037101381
690,0.76254602019644
691,0.43625943681718843
692,0.344119509389357
693,0.4351935021263983
694,0.33102956923670895
695,0.37188476142139537
696,0.3442956148231983
697,0.3327737106883191
698,0.33210417178198587
699,0.5501747060045163
700,0.3319280663481445
701,0.7967681895878818
702,0.3713298073231558
703,0.3463128993966849
704,0.33212193031312953
705,0.3323597677838036
706,0.3707220004536553
707,0.3442956148231983
708,0.3713298073231558
709,0.6361486177259645
710,0.3479864295458905
711,0.4204124847044861
712,0.37188476142139537
713,0.42568888256500564
714,0.33580386577024984
715,0.34323855939798004
716,0.3319280663481445
717,0.7967681895878818
718,0.33795328227188864
719,0.34852383652407143
720,0.33219233020444905
721,0.3855207764067111
722,0.33066847910345437
723,0.34323855939798004
724,0.34323855939798004
725,0.4280144045004859
726,0.3340686035842115
727,0.3601514462014725
728,0.3321130510475577
729,0.3707220004536553
730,0.33250944683201455
731,0.76254602019644
732,0.3554739759448816
733,0.31575511834230485
734,0.34323855939798004
735,0.34323855939798004
736,0.3497923030343334
737,0.3884276788260614
738,1.3988758390577842
739,0.3324477147951818
740,0.3324477147951818
741,0.37917844385540145
742,0.4824527588992271
743,0.8704449527255956
744,0.3497923030343334
745,0.33250944683201455
746,0.46585698872330017
747,0.3585658630636451
748,0.34323855939798004
749,0.4280144045004859
750,0.33213947743318817
751,0.3643796679023456
752,0.3421286512015009
753,0.33583917142145214
754,0.3324477147951818
755,0.45317232362068083
756,0.34640972567363487
757,0.3322363037101381
758,0.3400673931223252
759,0.3327737106883191
760,0.4986257069050668
761,0.34640972567363487
762,0.3308181581516653
763,0.3310384485022808
764,0.5694484203946912
765,0.33219233020444905
766,0.48056760625389283
767,0.39947390801959237
768,0.33213947743318817
769,0.3668108953803476
770,0.3334343703290805
771,0.33583917142145214
772,0.3323597677838036
773,0.33795328227188864
774,0.33102956923670895
775,0.3643796679023456
776,0.33213947743318817
777,0.33213947743318817
778,0.3421286512015009
779,0.3321130510475577
780,0.76254602019644
781,0.3310384485022808
782,0.43625943681718843
783,0.37917844385540145
784,0.36533101778504207
785,0.33065959983788257
